ID;Gender;Ever_Married;Age;Graduated;Profession;Work_Experience;Spending_Score;Family_Size;Var_1;Segmentation
459446;Male;Yes;36;No;Entertainment;;Average;3.0;Cat_6;C
466662;Female;No;30;No;Engineer;1.0;Low;;Cat_4;A
460704;Male;Yes;43;Yes;Artist;1.0;Low;2.0;Cat_6;B
462529;Female;Yes;42;Yes;Engineer;1.0;Low;2.0;Cat_6;A
465601;Male;Yes;35;Yes;Artist;;Average;4.0;Cat_3;D
464394;Male;Yes;75;Yes;Lawyer;0.0;High;2.0;Cat_6;A
462472;Male;No;43;Yes;Artist;1.0;Low;1.0;Cat_6;A
461259;Male;No;59;Yes;Entertainment;0.0;Low;1.0;Cat_4;A
467614;Male;Yes;35;No;Artist;4.0;Average;2.0;Cat_6;B
459703;Male;Yes;37;Yes;Artist;0.0;Low;3.0;Cat_6;A
467009;Female;No;29;No;Homemaker;2.0;Low;4.0;Cat_3;D
460449;Male;No;31;No;Marketing;4.0;Low;1.0;Cat_3;D
467950;Female;No;38;Yes;Entertainment;0.0;Low;2.0;Cat_6;D
460901;Male;No;22;No;Doctor;8.0;Low;3.0;Cat_6;D
466433;Male;Yes;43;Yes;Entertainment;8.0;Low;2.0;Cat_6;B
460344;Female;Yes;52;Yes;Artist;14.0;Average;2.0;Cat_6;C
467239;Female;No;29;No;Engineer;0.0;Low;3.0;Cat_6;A
463601;Female;No;20;No;Healthcare;4.0;Low;5.0;;A
461363;Male;No;45;Yes;Artist;0.0;Low;1.0;Cat_6;A
460630;Male;Yes;18;No;Executive;;Average;;Cat_3;D
461716;Female;Yes;56;Yes;Lawyer;5.0;High;9.0;Cat_6;C
464232;Male;Yes;28;No;Doctor;1.0;Low;5.0;Cat_6;A
461211;Female;No;46;Yes;Entertainment;0.0;Low;1.0;Cat_6;A
462633;Female;;28;Yes;Doctor;;High;8.0;Cat_4;D
462432;Male;Yes;37;Yes;Executive;1.0;Average;2.0;Cat_6;B
466629;Male;No;28;No;Healthcare;1.0;Low;5.0;Cat_6;C
467257;Male;No;22;No;Healthcare;10.0;Low;4.0;Cat_6;D
467409;Male;No;35;Yes;Artist;8.0;Low;1.0;Cat_6;A
462961;Female;Yes;56;No;Engineer;1.0;Average;5.0;Cat_6;B
461970;Female;No;38;Yes;Artist;9.0;Low;1.0;Cat_6;B
466781;Male;Yes;35;Yes;Artist;1.0;Average;4.0;Cat_3;A
467263;Female;No;32;No;Marketing;;Low;1.0;Cat_4;D
459470;Male;No;29;Yes;Healthcare;9.0;Low;6.0;Cat_6;D
465725;Male;No;25;Yes;Doctor;1.0;Low;2.0;Cat_3;A
464749;Female;Yes;47;No;Engineer;9.0;Average;4.0;Cat_4;B
467447;Female;Yes;37;Yes;Engineer;;Average;3.0;Cat_6;B
458989;Female;Yes;36;Yes;Engineer;0.0;Low;1.0;Cat_6;A
463480;Female;Yes;27;No;Healthcare;0.0;Low;2.0;Cat_6;D
467296;Female;Yes;69;Yes;Artist;;Average;2.0;Cat_3;C
465694;Male;Yes;37;Yes;Healthcare;1.0;Average;2.0;Cat_4;A
460272;Female;No;88;Yes;Lawyer;0.0;Low;1.0;Cat_6;A
466128;Male;No;35;Yes;Artist;4.0;Low;2.0;Cat_6;A
462578;Male;Yes;38;Yes;Artist;8.0;Average;2.0;Cat_4;B
463138;Female;No;27;No;Homemaker;;Low;;Cat_3;A
461790;Male;Yes;70;Yes;Artist;0.0;High;2.0;Cat_6;C
465745;Male;Yes;38;Yes;Artist;2.0;Low;2.0;Cat_6;C
467434;Male;No;40;Yes;Entertainment;1.0;Low;3.0;Cat_1;A
462329;Male;Yes;42;No;Executive;2.0;High;4.0;Cat_6;C
467555;Male;No;27;No;Entertainment;14.0;Low;3.0;Cat_6;D
466729;Male;No;33;Yes;Healthcare;1.0;Low;;Cat_6;A
462533;Female;No;33;Yes;Entertainment;0.0;Low;3.0;Cat_6;A
460695;Male;Yes;74;Yes;Lawyer;1.0;Low;1.0;Cat_6;A
462098;Female;Yes;38;No;Entertainment;3.0;Average;3.0;Cat_6;B
465721;Male;Yes;29;Yes;Entertainment;1.0;High;2.0;Cat_3;A
466482;Female;Yes;39;Yes;Homemaker;;Average;3.0;Cat_3;A
461777;Female;Yes;74;Yes;Lawyer;1.0;High;2.0;Cat_6;A
459429;Female;Yes;25;Yes;Healthcare;;Low;2.0;Cat_6;D
464071;Male;Yes;82;Yes;Lawyer;0.0;High;2.0;Cat_6;B
461591;Female;No;33;No;Engineer;1.0;Low;2.0;Cat_4;B
464774;Female;Yes;50;No;Engineer;7.0;Average;5.0;Cat_4;A
466440;Male;Yes;23;No;Executive;1.0;High;9.0;Cat_6;A
459507;Male;Yes;69;No;Lawyer;;High;2.0;Cat_1;D
462169;Female;Yes;40;Yes;Artist;1.0;High;3.0;Cat_6;B
465747;Female;No;40;Yes;Artist;6.0;Low;1.0;Cat_6;C
461941;Female;Yes;70;Yes;Artist;1.0;Low;1.0;Cat_6;A
464761;Female;Yes;50;No;Engineer;;Average;4.0;Cat_2;B
467717;Female;Yes;66;No;Engineer;0.0;High;5.0;Cat_4;B
462494;Female;No;36;Yes;Artist;8.0;Low;4.0;Cat_3;D
462762;Male;Yes;48;Yes;Artist;0.0;High;4.0;Cat_6;B
459887;Male;Yes;46;No;Artist;3.0;Average;2.0;;C
459270;Male;Yes;69;Yes;Homemaker;1.0;High;2.0;Cat_6;A
461784;Female;Yes;88;Yes;Lawyer;0.0;Low;1.0;Cat_6;D
461032;Female;Yes;66;Yes;Lawyer;0.0;High;3.0;Cat_6;C
461321;Male;Yes;50;Yes;Artist;13.0;Low;1.0;Cat_6;C
462152;Female;No;30;Yes;;8.0;Low;2.0;Cat_6;B
467436;Male;Yes;51;Yes;Artist;5.0;Average;4.0;Cat_6;C
467312;Female;Yes;62;Yes;Artist;1.0;Low;2.0;Cat_6;C
467969;Female;Yes;43;Yes;Artist;0.0;Average;2.0;Cat_6;C
460910;Male;No;27;Yes;Healthcare;0.0;Low;2.0;Cat_6;A
465645;Female;No;36;Yes;Artist;9.0;Low;2.0;Cat_6;C
465876;Male;No;25;No;Executive;0.0;Low;3.0;Cat_6;A
467875;Female;No;23;No;Healthcare;;Low;4.0;Cat_6;D
459509;Male;No;26;Yes;Healthcare;1.0;Low;1.0;Cat_6;A
466849;Female;No;27;Yes;Artist;0.0;Low;8.0;Cat_4;C
461968;Female;No;39;Yes;Entertainment;2.0;Low;1.0;Cat_6;A
461432;Female;Yes;41;Yes;Artist;1.0;Average;2.0;Cat_6;A
459636;Male;No;30;Yes;Entertainment;14.0;Low;1.0;Cat_6;D
461552;Female;Yes;38;Yes;Artist;;Average;2.0;Cat_6;B
461593;Female;Yes;37;Yes;Doctor;9.0;Average;2.0;Cat_6;C
465082;Male;Yes;67;Yes;Lawyer;0.0;Low;1.0;Cat_3;A
463379;Male;No;27;No;Marketing;0.0;Low;7.0;Cat_6;A
463716;Male;No;26;No;Doctor;1.0;Low;4.0;Cat_6;A
465416;Male;Yes;55;No;Engineer;1.0;High;4.0;Cat_6;A
467618;Male;No;26;No;Doctor;6.0;Low;2.0;Cat_6;D
460259;Male;No;21;No;Healthcare;1.0;Low;4.0;Cat_2;D
461482;Female;No;52;Yes;Artist;9.0;Low;1.0;Cat_6;C
466239;Male;Yes;69;Yes;Executive;0.0;Low;2.0;Cat_4;B
464559;Female;No;35;Yes;Healthcare;9.0;Low;1.0;Cat_6;D
465684;Female;No;47;Yes;Entertainment;0.0;Low;1.0;Cat_3;A
466071;Female;Yes;60;Yes;Artist;2.0;Low;3.0;Cat_4;B
462906;Female;No;31;No;Healthcare;0.0;Low;4.0;Cat_6;D
459893;Female;Yes;68;No;Lawyer;;Average;2.0;Cat_6;D
462256;Female;Yes;59;Yes;Homemaker;0.0;Average;4.0;Cat_6;B
466917;Male;Yes;43;No;Executive;3.0;Low;;Cat_6;B
463570;Male;Yes;35;Yes;Artist;;Average;4.0;Cat_6;C
466274;Male;Yes;69;Yes;Executive;0.0;Low;;Cat_6;A
463049;Male;Yes;51;No;Executive;2.0;High;5.0;Cat_6;A
462567;Female;No;36;No;Engineer;0.0;Low;1.0;Cat_6;A
461536;Female;No;39;Yes;Doctor;2.0;Low;1.0;Cat_6;B
461006;Male;;22;No;Healthcare;1.0;High;;Cat_3;D
462313;Male;Yes;55;Yes;Artist;1.0;Average;2.0;Cat_4;C
463245;Male;Yes;37;Yes;Entertainment;9.0;Average;2.0;Cat_6;A
460087;Female;Yes;56;Yes;Entertainment;0.0;Average;2.0;Cat_6;B
459653;Female;No;25;Yes;;8.0;Low;1.0;Cat_6;D
467468;Female;No;27;No;Healthcare;;Low;5.0;Cat_7;D
466025;Female;No;50;No;Engineer;1.0;Low;1.0;Cat_3;A
460233;Male;No;43;Yes;Doctor;0.0;Low;;Cat_6;D
466067;Male;Yes;69;Yes;Artist;0.0;Average;5.0;Cat_3;C
461380;Male;Yes;37;Yes;Artist;1.0;Average;2.0;Cat_6;B
466758;Male;Yes;45;Yes;Doctor;0.0;Low;1.0;Cat_6;A
463682;Male;Yes;41;Yes;Artist;12.0;Average;2.0;Cat_6;B
460790;Female;Yes;42;Yes;Artist;0.0;High;2.0;Cat_2;C
467500;Female;Yes;25;Yes;Artist;3.0;High;2.0;Cat_6;A
467687;Male;No;38;Yes;Entertainment;;Low;4.0;Cat_6;D
465197;Female;Yes;57;Yes;Artist;0.0;High;4.0;Cat_6;C
461773;Male;Yes;69;Yes;Entertainment;1.0;High;3.0;Cat_6;B
460023;Male;Yes;49;Yes;Entertainment;0.0;Low;1.0;Cat_6;A
464169;Male;;89;No;Lawyer;1.0;High;2.0;Cat_6;D
465966;Male;No;36;Yes;Doctor;9.0;Low;1.0;Cat_6;B
463638;Female;Yes;29;No;Doctor;0.0;Average;2.0;Cat_7;B
460211;Male;Yes;25;;Artist;6.0;Low;1.0;Cat_6;A
460045;Male;Yes;61;Yes;Artist;1.0;Low;2.0;Cat_6;A
466415;Male;Yes;71;No;Marketing;1.0;Low;1.0;Cat_6;D
466782;Male;No;19;No;;9.0;Low;3.0;Cat_4;D
461855;Female;Yes;52;Yes;Artist;1.0;Average;2.0;Cat_6;C
465418;Male;No;39;Yes;Artist;0.0;Low;1.0;Cat_1;A
463814;Female;No;26;No;Healthcare;6.0;Low;3.0;Cat_5;D
462735;Female;Yes;30;No;Artist;0.0;Average;2.0;Cat_1;B
463556;Male;Yes;29;Yes;Entertainment;0.0;Low;2.0;Cat_2;D
459343;Female;Yes;40;Yes;Entertainment;12.0;Low;6.0;Cat_6;A
464069;Female;Yes;83;Yes;Lawyer;1.0;High;2.0;Cat_6;A
459737;Female;Yes;81;Yes;Lawyer;8.0;High;2.0;Cat_6;C
464555;Male;Yes;31;Yes;Marketing;13.0;High;4.0;Cat_4;D
463902;Female;Yes;41;Yes;Entertainment;;Average;4.0;Cat_6;C
466407;Male;Yes;55;No;Entertainment;1.0;Low;3.0;Cat_4;A
462571;Male;Yes;50;Yes;Healthcare;1.0;Average;1.0;Cat_6;D
467518;Male;No;22;No;Doctor;1.0;Low;;Cat_6;A
462113;Female;Yes;60;Yes;Artist;8.0;High;6.0;Cat_6;C
461783;Male;;72;;Lawyer;0.0;High;;Cat_6;A
459477;Female;No;36;No;Engineer;;Low;2.0;Cat_6;D
466448;Female;No;37;Yes;Artist;0.0;Low;2.0;Cat_6;B
465681;Male;Yes;45;Yes;Entertainment;0.0;Average;2.0;Cat_4;A
461577;Female;Yes;50;Yes;Artist;1.0;Average;3.0;Cat_6;C
463794;Female;No;32;Yes;Healthcare;;Low;5.0;Cat_2;D
459569;Male;No;32;Yes;Healthcare;;Low;1.0;Cat_6;D
467109;Male;No;38;No;Doctor;0.0;Low;5.0;Cat_3;D
463639;Male;No;33;No;Healthcare;0.0;Low;6.0;Cat_6;A
460109;Male;Yes;50;Yes;Artist;8.0;Average;2.0;Cat_6;A
466909;Male;Yes;63;Yes;Artist;1.0;Low;2.0;Cat_6;A
463881;Female;Yes;37;No;Engineer;0.0;Average;5.0;Cat_2;B
462653;Male;Yes;48;Yes;Executive;0.0;Average;4.0;Cat_4;A
463110;Male;Yes;68;No;Executive;1.0;High;2.0;Cat_6;A
460118;Female;Yes;36;Yes;Artist;4.0;Low;2.0;Cat_6;A
462675;Male;Yes;56;Yes;Artist;;Low;4.0;Cat_3;A
461147;Male;Yes;33;Yes;Artist;2.0;Low;;Cat_3;C
467398;Male;Yes;37;No;Entertainment;1.0;Low;2.0;Cat_6;A
460802;Male;Yes;70;Yes;Lawyer;0.0;High;2.0;Cat_6;C
467852;Female;No;39;Yes;Artist;12.0;Low;1.0;Cat_6;A
461508;Male;No;33;Yes;Artist;8.0;Low;1.0;Cat_6;A
462360;Female;Yes;62;Yes;Artist;3.0;Low;2.0;Cat_6;C
467739;Female;Yes;63;No;Artist;1.0;Average;4.0;Cat_6;C
466794;Male;;59;Yes;Entertainment;;Average;4.0;Cat_6;A
461901;Male;No;26;Yes;Artist;7.0;Low;4.0;Cat_6;A
461925;Female;No;33;Yes;Artist;0.0;Low;5.0;Cat_3;C
459842;Male;No;25;Yes;Healthcare;;Low;3.0;Cat_6;D
464474;Female;No;52;Yes;Artist;1.0;Low;1.0;Cat_6;A
460470;Male;No;36;No;Healthcare;;Low;4.0;Cat_4;A
464274;Female;Yes;56;Yes;Artist;1.0;Average;5.0;Cat_6;A
460703;Female;Yes;30;Yes;Engineer;8.0;Average;5.0;Cat_4;D
463242;Female;No;26;No;Engineer;5.0;Low;2.0;Cat_6;A
460961;Male;No;23;No;Healthcare;1.0;Low;2.0;Cat_3;A
464919;Male;Yes;37;Yes;Artist;9.0;Low;1.0;Cat_4;A
465204;Male;Yes;29;Yes;Healthcare;1.0;Low;2.0;Cat_6;A
462562;Female;No;25;Yes;Entertainment;0.0;Low;6.0;Cat_2;C
460284;Female;No;29;Yes;Entertainment;9.0;Low;2.0;Cat_6;A
463309;Male;Yes;50;Yes;Artist;0.0;Average;2.0;Cat_3;B
463410;Male;Yes;37;No;Doctor;;Average;2.0;Cat_6;B
462608;Female;No;71;No;Engineer;1.0;Low;1.0;Cat_4;A
463146;Male;Yes;37;No;Entertainment;11.0;Average;2.0;Cat_6;B
464747;Female;Yes;69;No;Engineer;0.0;Average;4.0;Cat_4;A
467767;Female;No;23;No;Marketing;4.0;Low;4.0;Cat_6;D
461106;Male;No;18;No;Healthcare;1.0;Low;4.0;Cat_3;D
459382;Female;No;41;Yes;Engineer;;Low;1.0;Cat_6;A
462245;Female;Yes;49;Yes;Artist;1.0;Average;3.0;Cat_6;C
459420;Female;Yes;70;Yes;Lawyer;0.0;Low;2.0;Cat_6;B
459534;Male;Yes;36;Yes;Artist;0.0;Average;2.0;Cat_6;C
460450;Male;Yes;52;Yes;Executive;1.0;High;4.0;Cat_4;B
462676;Female;Yes;48;Yes;Entertainment;;Average;4.0;Cat_6;A
466156;Female;Yes;48;Yes;Doctor;8.0;Average;3.0;Cat_2;A
465975;Male;No;42;Yes;Artist;8.0;Low;1.0;Cat_6;A
459167;Female;No;36;Yes;Artist;0.0;Low;2.0;Cat_5;A
467095;Male;Yes;41;No;Engineer;0.0;Average;2.0;Cat_7;C
465221;Male;Yes;88;Yes;Artist;0.0;High;2.0;Cat_6;C
463638;Female;Yes;32;No;Doctor;1.0;Average;2.0;Cat_7;A
463089;Male;Yes;51;Yes;Executive;7.0;High;4.0;Cat_6;C
460039;Male;Yes;27;Yes;Healthcare;5.0;Low;5.0;Cat_6;D
460813;Female;Yes;86;No;Lawyer;0.0;High;2.0;Cat_6;A
463463;Male;Yes;32;No;Doctor;0.0;Low;2.0;Cat_6;A
464760;Female;Yes;51;No;Engineer;5.0;Average;4.0;Cat_4;A
464137;Female;Yes;87;No;Artist;7.0;High;2.0;Cat_7;A
460720;Female;Yes;48;Yes;Artist;1.0;Average;2.0;Cat_6;B
467255;Female;No;40;Yes;Healthcare;6.0;Low;2.0;Cat_6;D
459781;Male;No;47;No;Entertainment;1.0;Low;1.0;Cat_6;A
467123;Female;Yes;50;Yes;Executive;4.0;High;3.0;Cat_6;B
464821;Female;Yes;56;No;;0.0;Low;1.0;Cat_4;D
462207;Male;No;26;No;Doctor;0.0;Low;6.0;Cat_4;D
467022;Male;No;30;Yes;Artist;1.0;Low;5.0;Cat_6;A
467710;Female;No;37;Yes;Artist;9.0;Low;4.0;Cat_6;A
459819;Male;Yes;72;Yes;Entertainment;;High;2.0;Cat_6;A
466124;Female;No;46;Yes;Artist;1.0;Low;1.0;Cat_6;A
466324;Female;No;28;No;Engineer;0.0;Low;1.0;Cat_4;A
459624;Male;No;18;No;Healthcare;;Low;5.0;Cat_4;D
461356;Male;No;25;Yes;Entertainment;0.0;Low;2.0;Cat_6;A
466901;Female;Yes;52;Yes;Artist;0.0;Average;3.0;Cat_7;C
463095;Female;Yes;37;Yes;Homemaker;;High;2.0;Cat_6;A
467658;Male;No;20;No;Healthcare;0.0;Low;4.0;Cat_3;D
462428;Male;Yes;67;Yes;Entertainment;2.0;Average;3.0;Cat_6;C
463719;Female;No;26;No;Doctor;0.0;Low;1.0;Cat_6;D
466293;Male;Yes;79;No;Lawyer;0.0;High;2.0;Cat_6;B
462767;Male;No;21;No;Healthcare;2.0;Low;4.0;Cat_6;D
459505;Female;No;42;Yes;Engineer;;Low;1.0;Cat_6;A
466434;Male;Yes;53;Yes;Artist;0.0;Average;4.0;Cat_6;B
463998;Female;No;27;No;Engineer;0.0;Low;3.0;Cat_6;B
464143;Male;No;33;Yes;Healthcare;9.0;Low;5.0;Cat_6;D
460934;Female;No;29;No;Doctor;0.0;Low;2.0;Cat_6;A
464246;Female;Yes;61;Yes;Artist;0.0;Average;2.0;Cat_6;A
461679;Male;No;30;Yes;Healthcare;3.0;Low;4.0;Cat_6;A
465195;Male;Yes;53;Yes;Executive;1.0;High;3.0;Cat_6;B
461595;Female;No;32;Yes;Healthcare;0.0;Low;3.0;Cat_4;A
460210;Male;No;29;;Entertainment;8.0;Low;9.0;Cat_6;A
466809;Female;Yes;33;Yes;Entertainment;0.0;Low;5.0;Cat_6;B
465247;Male;No;18;No;Healthcare;6.0;Low;7.0;Cat_6;D
465853;Female;Yes;33;Yes;Healthcare;;Average;2.0;Cat_6;A
463639;Male;No;31;No;Healthcare;0.0;Low;6.0;Cat_6;D
461644;Male;No;30;No;Healthcare;0.0;Low;6.0;Cat_6;A
463979;Female;Yes;48;Yes;Homemaker;1.0;High;2.0;Cat_2;C
459649;Male;Yes;39;Yes;Healthcare;1.0;Average;2.0;Cat_6;D
462733;Male;Yes;55;No;Artist;0.0;Average;2.0;Cat_6;C
460194;Female;No;23;No;Entertainment;0.0;Low;2.0;Cat_2;D
459594;Female;Yes;41;Yes;Artist;6.0;Low;1.0;Cat_6;A
463235;Female;No;21;No;;1.0;Low;4.0;Cat_6;D
459097;Male;Yes;88;Yes;Lawyer;0.0;High;2.0;Cat_6;A
459886;Male;Yes;28;No;Artist;0.0;Low;4.0;Cat_6;A
461295;Female;Yes;66;Yes;Artist;1.0;Average;3.0;Cat_6;C
462665;Female;Yes;59;Yes;Artist;4.0;Average;4.0;Cat_7;C
460265;Male;Yes;52;Yes;Executive;1.0;High;4.0;Cat_6;B
465492;Male;Yes;59;No;Entertainment;1.0;Low;1.0;Cat_2;A
464805;Male;Yes;35;No;Doctor;0.0;Low;1.0;Cat_4;A
463466;Male;No;21;No;Healthcare;13.0;Low;6.0;Cat_6;D
459849;Female;Yes;50;Yes;Artist;1.0;High;5.0;Cat_6;C
465703;Male;Yes;25;No;Entertainment;2.0;Low;2.0;Cat_4;A
462090;Female;No;38;Yes;Artist;8.0;Low;1.0;Cat_6;A
460367;Male;Yes;73;Yes;Artist;1.0;Low;2.0;Cat_6;B
463194;Female;Yes;48;Yes;Artist;0.0;Average;2.0;Cat_3;B
466509;Male;Yes;56;No;Executive;1.0;Average;3.0;Cat_6;B
466150;Male;Yes;51;Yes;Artist;1.0;Low;2.0;Cat_6;B
467807;Male;Yes;50;Yes;Executive;1.0;Average;3.0;Cat_6;B
465975;Male;No;40;Yes;Artist;8.0;Low;1.0;Cat_6;A
465877;Female;No;48;Yes;Artist;6.0;Low;1.0;Cat_6;D
467346;Male;Yes;37;Yes;Artist;1.0;Average;3.0;Cat_6;C
462660;Female;Yes;27;No;Homemaker;9.0;Average;2.0;Cat_6;A
466961;Female;Yes;61;Yes;Artist;2.0;Average;2.0;Cat_6;A
465216;Male;Yes;35;Yes;Executive;9.0;High;4.0;Cat_6;A
467633;Male;Yes;49;No;Entertainment;0.0;Low;1.0;Cat_6;A
460191;Female;No;33;No;Healthcare;8.0;Low;4.0;Cat_6;D
467124;Male;Yes;57;No;;1.0;Average;2.0;Cat_4;B
459109;Male;Yes;49;Yes;Entertainment;7.0;Average;4.0;Cat_6;C
461695;Female;Yes;45;Yes;Artist;3.0;Average;2.0;Cat_6;A
460329;Male;No;45;Yes;Entertainment;6.0;Low;2.0;Cat_6;A
462741;Female;No;26;Yes;Artist;2.0;Low;2.0;Cat_6;A
467406;Male;No;37;Yes;Entertainment;9.0;Low;1.0;Cat_6;D
466663;Male;No;57;Yes;Doctor;0.0;Low;1.0;Cat_3;A
466268;Female;Yes;67;Yes;Artist;0.0;Average;3.0;Cat_4;A
464328;Male;Yes;84;No;Lawyer;1.0;High;2.0;Cat_6;B
463738;Male;Yes;43;No;Executive;0.0;High;4.0;Cat_6;A
467513;Female;Yes;36;No;Engineer;;Average;4.0;Cat_4;D
462177;Male;No;43;;Artist;6.0;Low;5.0;Cat_2;B
465827;Male;No;27;No;;2.0;Low;7.0;Cat_4;D
461355;Female;No;38;Yes;Healthcare;0.0;Low;2.0;Cat_6;D
467542;Male;No;31;Yes;Healthcare;8.0;Low;1.0;Cat_6;A
464681;Female;Yes;25;No;Engineer;4.0;Average;5.0;Cat_4;D
461302;Male;No;20;No;Healthcare;0.0;Low;4.0;Cat_6;D
467886;Female;Yes;46;Yes;Artist;0.0;Low;2.0;Cat_6;C
464726;Male;Yes;28;Yes;Executive;14.0;High;9.0;Cat_4;A
467889;Male;Yes;61;Yes;Executive;0.0;High;2.0;Cat_6;C
462986;Male;No;26;Yes;Healthcare;1.0;Low;6.0;Cat_3;A
462007;Female;Yes;36;Yes;Artist;1.0;Average;2.0;Cat_6;C
461739;Female;Yes;46;Yes;Artist;1.0;Low;;Cat_6;C
464168;Male;Yes;45;Yes;Executive;1.0;High;3.0;Cat_6;C
462788;Male;Yes;48;No;Entertainment;1.0;Average;3.0;Cat_3;C
465913;Female;Yes;29;Yes;Artist;10.0;Low;2.0;Cat_6;B
464505;Female;No;30;No;Doctor;9.0;Low;5.0;Cat_6;D
467605;Female;Yes;40;Yes;Engineer;1.0;Average;7.0;Cat_6;A
466276;Female;No;32;No;Doctor;0.0;Low;5.0;Cat_4;D
463145;Female;No;38;Yes;Homemaker;0.0;Low;4.0;Cat_6;B
463588;Male;No;19;No;Healthcare;1.0;Low;1.0;Cat_6;D
462729;Male;No;28;No;Healthcare;1.0;Low;2.0;Cat_6;A
466233;Female;Yes;56;Yes;Homemaker;5.0;Low;1.0;Cat_6;C
462346;Male;Yes;74;Yes;Lawyer;9.0;Low;1.0;Cat_6;A
459792;Male;Yes;42;Yes;Artist;6.0;Low;3.0;Cat_6;A
461081;Female;No;20;No;Healthcare;2.0;Low;6.0;Cat_6;D
463614;Female;No;26;No;Healthcare;1.0;Low;4.0;Cat_3;C
465352;Male;Yes;59;Yes;Entertainment;1.0;Average;4.0;Cat_6;A
461581;Female;Yes;60;Yes;Lawyer;1.0;High;3.0;Cat_6;C
466297;Female;No;19;No;Healthcare;1.0;Low;4.0;Cat_4;A
462987;Female;Yes;84;Yes;Lawyer;;High;2.0;Cat_6;C
467105;Female;Yes;45;Yes;Lawyer;0.0;Low;1.0;Cat_6;B
463830;Female;No;25;Yes;Engineer;2.0;Low;3.0;Cat_6;A
459859;Female;Yes;28;No;Doctor;9.0;Low;1.0;Cat_7;A
461365;Male;No;27;No;Healthcare;1.0;Low;3.0;Cat_6;D
459905;Female;Yes;36;Yes;Artist;5.0;Low;2.0;Cat_6;C
463896;Female;No;25;No;Homemaker;0.0;Low;3.0;Cat_2;C
464257;Male;Yes;40;;Entertainment;0.0;High;2.0;Cat_6;A
467901;Female;No;28;Yes;Entertainment;0.0;Low;4.0;Cat_6;A
461475;Female;Yes;51;Yes;Doctor;1.0;Average;3.0;Cat_1;C
464252;Male;Yes;35;Yes;Artist;1.0;Average;4.0;Cat_6;C
467716;Male;Yes;41;Yes;Artist;4.0;Average;3.0;Cat_6;B
461782;Female;Yes;51;Yes;Artist;;High;5.0;Cat_6;A
462704;Male;Yes;52;Yes;Executive;5.0;High;5.0;Cat_6;A
461022;Male;Yes;69;Yes;Artist;0.0;Low;1.0;Cat_3;A
467466;Female;No;19;No;Doctor;6.0;Low;2.0;Cat_3;A
464766;Female;Yes;48;No;Engineer;5.0;Average;5.0;Cat_4;A
464540;Female;Yes;42;Yes;Engineer;1.0;Average;4.0;Cat_4;A
460443;Female;No;38;Yes;Doctor;0.0;Low;1.0;Cat_6;A
461091;Female;Yes;37;Yes;Artist;3.0;Average;3.0;Cat_3;B
463627;Female;No;25;Yes;Marketing;5.0;Low;2.0;Cat_4;D
463278;Female;Yes;59;Yes;Engineer;0.0;Low;1.0;Cat_3;B
466874;Male;Yes;38;Yes;Entertainment;1.0;Average;3.0;Cat_6;A
460770;Female;No;25;Yes;Healthcare;5.0;Low;3.0;Cat_3;A
466751;Female;No;20;;Healthcare;1.0;Low;4.0;Cat_6;D
465330;Male;No;28;Yes;Engineer;0.0;Low;3.0;Cat_4;C
461744;Male;Yes;47;Yes;Artist;0.0;Average;4.0;Cat_6;B
464601;Female;No;29;Yes;Healthcare;9.0;Low;2.0;Cat_6;A
464084;Male;No;25;No;Healthcare;1.0;Low;5.0;Cat_4;D
461626;Male;Yes;73;Yes;Executive;0.0;High;2.0;Cat_6;A
461348;Male;Yes;35;Yes;Healthcare;1.0;Low;1.0;Cat_6;D
465033;Female;Yes;56;Yes;;0.0;Average;2.0;Cat_6;B
463212;Male;No;28;Yes;Healthcare;0.0;Low;5.0;Cat_6;D
462524;Female;Yes;40;Yes;Doctor;;Low;2.0;Cat_6;C
463097;Female;Yes;45;Yes;Artist;1.0;Average;3.0;Cat_7;C
459975;Female;No;38;Yes;Artist;7.0;Low;1.0;Cat_6;B
463019;Male;Yes;45;Yes;Executive;0.0;High;4.0;Cat_6;B
462702;Male;Yes;51;No;Entertainment;1.0;Average;4.0;Cat_4;A
467371;Male;No;30;Yes;Healthcare;1.0;Low;4.0;Cat_6;B
459986;Male;Yes;62;Yes;Artist;1.0;Low;1.0;Cat_6;A
466363;Female;Yes;38;;Engineer;5.0;Low;2.0;Cat_2;B
462622;Male;Yes;47;No;Executive;0.0;Low;4.0;Cat_4;D
467046;Female;No;30;No;Doctor;0.0;Low;5.0;Cat_3;A
462611;Male;Yes;41;No;Executive;0.0;High;7.0;Cat_4;A
467612;Male;Yes;67;Yes;Executive;1.0;Low;;Cat_7;B
467018;Male;Yes;57;Yes;Artist;1.0;Average;5.0;Cat_6;C
462683;Female;Yes;43;No;Engineer;1.0;Low;5.0;Cat_1;A
463282;Male;No;38;Yes;Artist;1.0;Low;1.0;Cat_3;B
463733;Female;No;18;No;Healthcare;1.0;Low;3.0;Cat_6;D
465508;Male;No;22;No;Healthcare;1.0;Low;4.0;Cat_6;D
466900;Female;Yes;46;Yes;Artist;9.0;Average;4.0;Cat_6;C
460017;Male;Yes;41;Yes;Artist;7.0;High;2.0;Cat_3;C
462333;Female;Yes;40;Yes;Artist;1.0;Low;1.0;Cat_6;D
460171;Female;Yes;62;Yes;Artist;1.0;High;2.0;Cat_6;A
